time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-3-13 23:00,28,24,79,0,,10,11.2,,1012,,3
2024-3-14 0:00,27,24.1,84,0,,10,11.2,,1012,,2
2024-3-14 1:00,27,24.1,84,0,,20,11.2,,1012,,3
2024-3-14 2:00,27,24.1,84,0,,20,13,,1011,,3
2024-3-14 3:00,26,24,89,0,,20,9.4,,1010,,3
2024-3-14 4:00,26,24,89,0,,360,7.6,,1010,,3
2024-3-14 5:00,26,24,89,0,,350,7.6,,1010,,3
2024-3-14 6:00,26,24,89,0,,350,5.4,,1010,,3
2024-3-14 7:00,26,24,89,0,,10,7.6,,1011,,3
2024-3-14 8:00,26,24,89,0,,20,9.4,,1012,,3
2024-3-14 9:00,27,24.1,84,0,,20,11.2,,1012,,3
2024-3-14 10:00,29,24.1,75,0,,20,16.6,,1013,,2
2024-3-14 11:00,31,23.9,66,0,,10,14.8,,1012,,2
2024-3-14 12:00,32,23,59,0.1,,20,18.4,,1012,,17
2024-3-14 13:00,32,22.1,56,0,,10,13,,1011,,3
2024-3-14 14:00,33,22.2,53,0,,30,13,,1010,,3
2024-3-14 15:00,34,23.1,53,0,,30,16.6,,1009,,3
2024-3-14 16:00,33,23.1,56,0,,40,18.4,,1009,,3
2024-3-14 17:00,32,22.1,56,0.3,,30,20.5,,1008,,17
2024-3-14 18:00,31,23.9,66,0.1,,50,24.1,,1008,,17
2024-3-14 19:00,29,24.1,75,0,,40,22.3,,1009,,3
2024-3-14 20:00,28,24,79,0,,30,20.5,,1010,,3
2024-3-14 21:00,28,24,79,0,,30,16.6,,1011,,3
2024-3-14 22:00,28,24,79,0,,20,9.4,,1011,,3
2024-3-14 23:00,27,24.1,84,0,,70,5.4,,1012,,3
2024-3-15 0:00,27,23,79,0,,40,11.2,,1012,,3
2024-3-15 1:00,27,24.1,84,0,,30,11.2,,1012,,3
2024-3-15 2:00,27,24.1,84,0,,360,5.4,,1011,,3
2024-3-15 3:00,26,24,89,0,,360,5.4,,1011,,3
2024-3-15 4:00,26,24,89,0,,2,1.8,,1011,,1
2024-3-15 5:00,26,24,89,0,,360,5.4,,1011,,3
2024-3-15 6:00,26,24,89,0,,354,1.8,,1010.9,,3
2024-3-15 7:00,26,23.1,84,0,,360,5.4,,1011,,3
2024-3-15 8:00,27,24.1,84,0,,50,3.6,,1012,,3
2024-3-15 9:00,28,22.9,74,0,,30,9.4,,1012.5,,3
2024-3-15 10:00,29,23,70,0,,20,14.8,,1013.3,,3
2024-3-15 11:00,31,23.1,63,0,,20,14.8,,1013.4,,3
2024-3-15 12:00,31,22.1,59,0,,30,18.4,,1012.8,,3
2024-3-15 13:00,32,22.1,56,0,,20,14.8,,1012.1,,3
2024-3-15 14:00,32,23,59,0.1,,12,9.4,,1011.2,,7
2024-3-15 15:00,32,22.1,56,0.1,,20,11.2,,1010.2,,7
2024-3-15 16:00,31,23.1,63,0.1,,30,20.5,,1009.4,,7
2024-3-15 17:00,30,23,66,0.1,,50,20.5,,1008.8,,7
2024-3-15 18:00,29,23,70,0,,40,25.9,,1008.9,,3
2024-3-15 19:00,29,23,70,0,,40,20.5,,1009.8,,3
2024-3-15 20:00,28,22.9,74,0,,40,20.5,,1010.7,,3
2024-3-15 21:00,28,22,70,0,,40,13,,1011.5,,3
2024-3-15 22:00,27,22,74,0,,40,11.2,,1012.5,,3
2024-3-15 23:00,28,22,70,0,,20,13,,1012.8,,3
2024-3-16 0:00,26,23.1,84,0,,40,11.2,,1013,,3
2024-3-16 1:00,26,23.1,84,0,,40,11.2,,1012,,3
2024-3-16 2:00,26,23.1,84,0,,40,11.2,,1011,,3
2024-3-16 3:00,26,23.1,84,0,,30,13,,1011,,3
2024-3-16 4:00,26,24,89,0,,20,11.2,,1011,,3
2024-3-16 5:00,26,23.1,84,0,,30,7.6,,1011.4,,3
2024-3-16 6:00,26,24,89,0,,7,3.6,,1011.6,,3
2024-3-16 7:00,26,24,89,0,,7,1.8,,1012,,3
2024-3-16 8:00,27,24.1,84,0,,30,5.4,,1013,,3
2024-3-16 9:00,28,24,79,0,,30,11.2,,1013.1,,2
2024-3-16 10:00,30,23.9,70,0,,10,9.4,,1013.6,,2
2024-3-16 11:00,30,23,66,0,,20,18.4,,1014.1,,2
2024-3-16 12:00,32,22.1,56,0,,20,14.8,,1013.7,,2
2024-3-16 13:00,33,22.2,53,0,,20,13,,1012.6,,3
2024-3-16 14:00,33,22.2,53,0,,10,11.2,,1011.3,,3
2024-3-16 15:00,33,22.2,53,0,,40,14.8,,1010.2,,3
2024-3-16 16:00,33,23.1,56,0,,20,18.4,,1009,,3
2024-3-16 17:00,32,23,59,0,,50,24.1,,1008,,3
2024-3-16 18:00,31,20.9,55,0,,50,25.9,,1009,,3
2024-3-16 19:00,29,23,70,0,,60,18.4,,1010,,3
2024-3-16 20:00,28,22.9,74,0,,50,14.8,,1011,,3
2024-3-16 21:00,28,24,79,0,,20,18.4,,1012,,2
2024-3-16 22:00,28,24,79,0,,40,13,,1012,,1
2024-3-16 23:00,28,24,79,0,,30,16.6,,1013,,3
2024-3-17 0:00,27,24.1,84,0,,40,14.8,,1012,,3
2024-3-17 1:00,27,24.1,84,0,,20,16.6,,1012,,3
2024-3-17 2:00,27,24.1,84,0,,30,16.6,,1011,,3
2024-3-17 3:00,27,24.1,84,0,,10,7.6,,1011,,3
2024-3-17 4:00,27,24.1,84,0,,10,13,,1010,,3
2024-3-17 5:00,26,24,89,0,,10,7.6,,1010,,3
2024-3-17 6:00,26,24,89,0,,9,1.8,,1010,,1
2024-3-17 7:00,25,23.1,89,0,,40,3.6,,1011,,1
2024-3-17 8:00,27,24.1,84,0,,10,7.6,,1012,,1
2024-3-17 9:00,29,24.1,75,0,,30,7.6,,1012,,1
2024-3-17 10:00,30,23.9,70,0,,20,14.8,,1012,,2
2024-3-17 11:00,31,23.9,66,0,,360,14.8,,1012,,2
2024-3-17 12:00,33,23.9,59,0,,20,16.6,,1011,,2
2024-3-17 13:00,34,23.1,53,0.1,,20,18.4,,1010,,17
2024-3-17 14:00,34,24,56,0.3,,20,16.6,,1009,,17
2024-3-17 15:00,34,23.1,53,0.3,,40,22.3,,1008,,17
2024-3-17 16:00,33,22.2,53,0.3,,20,24.1,,1007,,17
2024-3-17 17:00,33,23.9,59,0.2,,30,27.7,,1007,,17
2024-3-17 18:00,32,23,59,0,,30,27.7,,1007.7,,3
2024-3-17 19:00,30,23,66,0,,30,22.3,,1008,,3
2024-3-17 20:00,29,23,70,0,,30,20.5,,1009,,3
2024-3-17 21:00,29,24.1,75,0,,30,20.5,,1010,,3
2024-3-17 22:00,28,24,79,0,,20,14.8,,1011,,3
2024-3-17 23:00,28,24,79,0,,20,13,,1011,,3
2024-3-18 0:00,28,24,79,0,,20,14.8,,1011,,3
2024-3-18 1:00,28,24,79,0,,20,13,,1010,,2
2024-3-18 2:00,27,24.1,84,0,,20,13,,1010,,1
2024-3-18 3:00,27,23,79,0,,10,13,,1009,,1
2024-3-18 4:00,27,23,79,0,,10,9.4,,1009,,2
2024-3-18 5:00,27,23,79,0,,10,11.2,,1009,,3
2024-3-18 6:00,26,23.1,84,0,,360,7.6,,1009,,2
2024-3-18 7:00,26,23.1,84,0,,311,3.6,,1010,,2
2024-3-18 8:00,27,23,79,0,,10,5.4,,1011,,2
2024-3-18 9:00,29,23,70,0,,20,11.2,,1011.9,,1
2024-3-18 10:00,30,21.9,62,0,,20,16.6,,1012,,2
2024-3-18 11:00,31,23.1,63,0,,10,16.6,,1012,,2
2024-3-18 12:00,32,22.1,56,0,,40,14.8,,1011,,2
2024-3-18 13:00,33,22.2,53,0.1,,30,14.8,,1010,,17
2024-3-18 14:00,33,22.2,53,0.2,,20,13,,1009,,17
2024-3-18 15:00,34,22.1,50,0.4,,30,16.6,,1008,,17
2024-3-18 16:00,34,23.1,53,0.8,,50,18.4,,1007,,17
2024-3-18 17:00,33,23.1,56,0.1,,30,20.5,,1007,,17
2024-3-18 18:00,32,23,59,0,,50,20.5,,1007,,2
2024-3-18 19:00,30,23.9,70,0,,40,18.4,,1008,,2
2024-3-18 20:00,29,24.1,75,0,,40,24.1,,1009,,2
2024-3-18 21:00,28,24,79,0,,30,16.6,,1010,,2
2024-3-18 22:00,28,25,84,0,,40,16.6,,1010,,1
2024-3-18 23:00,28,25,84,0,,30,14.8,,1011,,1
2024-3-19 0:00,28,25,84,0,,20,14.8,,1011,,1
2024-3-19 1:00,28,25,84,0,,30,13,,1011,,2
2024-3-19 2:00,28,25,84,0,,20,14.8,,1010,,1
2024-3-19 3:00,27,25,89,0,,30,11.2,,1010,,1
2024-3-19 4:00,27,25,89,0,,20,16.6,,1009,,2
2024-3-19 5:00,27,24.1,84,0,,30,11.2,,1009,,1
2024-3-19 6:00,27,25,89,0,,40,9.4,,1009,,1
2024-3-19 7:00,27,24.1,84,0,,30,11.2,,1010,,1
2024-3-19 8:00,27,25,89,0,,30,5.4,,1011,,1
2024-3-19 9:00,29,24.1,75,0,,20,14.8,,1012.1,,3
2024-3-19 10:00,30,23.9,70,0,,20,20.5,,1012,,3
2024-3-19 11:00,30,23.9,70,0,,20,18.4,,1012,,2
2024-3-19 12:00,33,23.9,59,0,,20,16.6,,1012,,2
2024-3-19 13:00,32,24.1,63,0,,40,13,,1011,,2
2024-3-19 14:00,32,24.1,63,0,,30,14.8,,1009,,2
2024-3-19 15:00,33,23.1,56,0,,30,18.4,,1009,,3
2024-3-19 16:00,32,23,59,0.2,,30,20.5,,1008,,17
2024-3-19 17:00,30,23.9,70,0.6,,50,20.5,,1008,,17
2024-3-19 18:00,30,23.9,70,0,,50,16.6,,1008,,3
2024-3-19 19:00,29,23,70,0,,40,22.3,,1009,,3
2024-3-19 20:00,28,22.9,74,0,,40,22.3,,1009,,3
2024-3-19 21:00,28,24,79,0,,40,20.5,,1010,,3
2024-3-19 22:00,28,24,79,0,,50,14.8,,1010,,3
2024-3-19 23:00,28,24,79,0,,60,13,,1011,,3
2024-3-20 0:00,27,24.1,84,0,,60,13,,1012.5,,3
2024-3-20 1:00,27,24.1,84,0,,50,14.8,,1011,,3
2024-3-20 2:00,27,24.1,84,0,,40,14.8,,1011.4,,3
2024-3-20 3:00,27,24.1,84,0,,30,16.6,,1010,,3
2024-3-20 4:00,27,24.1,84,0,,40,11,,1010,,3
2024-3-20 5:00,27,24.1,84,0,,40,13,,1010,,3
2024-3-20 6:00,26,24,89,0,,40,11.2,,1010,,3
2024-3-20 7:00,26,24,89,0,,40,13,,1010,,3
2024-3-20 8:00,28,24,79,0,,40,13,,1011,,3
2024-3-20 9:00,29,24.1,75,0,,20,16.6,,1012,,3
2024-3-20 10:00,30,23.9,70,0,,40,22.3,,1012,,3
2024-3-20 11:00,31,23.1,63,0,,20,22.3,,1012,,3
2024-3-20 12:00,33,23.1,56,0,,40,24.1,,1012,,3
2024-3-20 13:00,32,23,59,0,,30,24.1,,1011,,3
2024-3-20 14:00,31,23.9,66,0.6,,40,25.9,,1011,,8
2024-3-20 15:00,32,24.1,63,1.4,,50,25.9,,1010,,9
2024-3-20 16:00,32,23,59,0.3,,30,24.1,,1009,,8
2024-3-20 17:00,32,24.1,63,0,,30,25.9,,1009,,3
2024-3-20 18:00,30,23,66,0,,30,29.5,,1009,,3
2024-3-20 19:00,29,23,70,0,,30,24.1,,1010,,3
2024-3-20 20:00,29,24.1,75,0,,20,20.5,,1010,,3
2024-3-20 21:00,28,24,79,0,,10,13,,1011,,3
2024-3-20 22:00,27,24.1,84,0,,30,14.8,,1011,,3
2024-3-20 23:00,28,24,79,0,,40,16.6,,1012,,3
2024-3-21 0:00,28,24,79,0,,20,13,,1012,,3
2024-3-21 1:00,28,24,79,0,,10,11.2,,1012,,3
2024-3-21 2:00,27,24.1,84,0,,20,11.2,,1011,,3
2024-3-21 3:00,27,24.1,84,0,,50,13,,1010,,3
2024-3-21 4:00,27,24.1,84,0,,50,13,,1010,,3
2024-3-21 5:00,27,24.1,84,0,,40,11.2,,1010,,3
2024-3-21 6:00,27,24.1,84,0,,40,11.2,,1010,,3
2024-3-21 7:00,27,24.1,84,0,,30,11.2,,1011,,3
2024-3-21 8:00,28,24,79,0,,30,16.6,,1011.6,,3
2024-3-21 9:00,28,22.9,74,0,,60,16.6,,1012.3,,3
2024-3-21 10:00,29,24.1,75,0,,40,20.5,,1012.3,,3
2024-3-21 11:00,30,23.9,70,0.1,,50,20.5,,1012.2,,7
2024-3-21 12:00,31,23.1,63,0,,40,22.3,,1011.6,,3
2024-3-21 13:00,31,23.9,66,0,,50,14.8,,1010.8,,3
2024-3-21 14:00,31,23.1,63,0.2,,30,18.4,,1009.7,,7
2024-3-21 15:00,32,24.1,63,0.4,,50,20.5,,1008,,8
2024-3-21 16:00,31,23.1,63,0.8,,40,22.3,,1007,,8
2024-3-21 17:00,31,23.1,63,0.2,,40,24.1,,1007,,7
2024-3-21 18:00,30,21.9,62,0,,40,20.5,,1007,,3
2024-3-21 19:00,29,23,70,0,,30,20.5,,1008,,3
2024-3-21 20:00,28,24,79,0,,60,14.8,,1009,,3
2024-3-21 21:00,28,24,79,0,,50,14.8,,1010,,3
2024-3-21 22:00,28,24,79,0,,50,14.8,,1010,,3
2024-3-21 23:00,27,24.1,84,0,,40,13,,1011,,3
2024-3-22 0:00,28,24,79,0,,40,14.8,,1011,,3
2024-3-22 1:00,27,24.1,84,0,,30,11.2,,1010,,2
2024-3-22 2:00,27,24.1,84,0,,40,11.2,,1009,,1
2024-3-22 3:00,27,24.1,84,0,,20,11.2,,1009,,1
2024-3-22 4:00,27,24.1,84,0,,40,9.4,,1008,,1
2024-3-22 5:00,26,24,89,0,,40,11.2,,1008,,2
2024-3-22 6:00,26,24,89,0,,20,13,,1008,,3
2024-3-22 7:00,26,24,89,0,,20,14.8,,1008,,3
2024-3-22 8:00,27,24.1,84,0,,40,9.4,,1009,,3
2024-3-22 9:00,29,23,70,0,,30,14.8,,1010.1,,3
2024-3-22 10:00,30,21.9,62,0,,50,22.3,,1010,,3
2024-3-22 11:00,31,22.1,59,0,,20,14.8,,1010,,3
2024-3-22 12:00,31,22.1,59,0,,30,13,,1009,,2
2024-3-22 13:00,32,22.1,56,0,,20,16.6,,1008,,2
2024-3-22 14:00,33,22.2,53,0.4,,40,16.6,,1007,,17
2024-3-22 15:00,34,23.1,53,0.6,,20,13,,1006,,17
2024-3-22 16:00,33,22.2,53,0.4,,60,18.4,,1006,,17
2024-3-22 17:00,31,22.1,59,0.2,,40,20.5,,1005,,17
2024-3-22 18:00,31,23.1,63,0,,40,20.5,,1006,,3
2024-3-22 19:00,29,22,66,0,,40,22.3,,1007,,3
2024-3-22 20:00,28,22.9,74,0,,50,16.6,,1008,,1
2024-3-22 21:00,28,22.9,74,0,,50,14.8,,1008,,3
2024-3-22 22:00,28,22.9,74,0,,50,16.6,,1009,,3
2024-3-22 23:00,28,22.9,74,0,,70,11.2,,1009,,3
2024-3-23 0:00,28,22.9,74,0,,80,11.2,,1009,,3
2024-3-23 1:00,27,24.1,84,0,,70,7.6,,1009,,2
2024-3-23 2:00,27,23,79,0,,70,9.4,,1008,,3
2024-3-23 3:00,26,23.1,84,0,,50,9.4,,1008,,3
2024-3-23 4:00,27,23,79,0,,50,13,,1008,,3
2024-3-23 5:00,27,24.1,84,0,,50,11.2,,1007,,2
2024-3-23 6:00,26,23.1,84,0,,60,11.2,,1008,,2
2024-3-23 7:00,26,23.1,84,0,,30,11.2,,1008,,3
2024-3-23 8:00,27,24.1,84,0,,30,9.4,,1009,,3
2024-3-23 9:00,29,24.1,75,0,,40,14.8,,1010,,3
2024-3-23 10:00,30,23,66,0,,20,13,,1011,,1
2024-3-23 11:00,31,22.1,59,0,,30,13,,1011,,2
2024-3-23 12:00,33,23.1,56,0,,30,14.8,,1010,,1
2024-3-23 13:00,34,24,56,0.1,,20,13,,1009,,17
2024-3-23 14:00,34,22.1,50,0.3,,96,11.2,,1008,,17
2024-3-23 15:00,34,22.1,50,0.5,,80,16.6,,1007,,17
2024-3-23 16:00,34,22.1,50,0,,70,18.4,,1007,,3
2024-3-23 17:00,33,22.2,53,0.1,,70,18.4,,1006,,17
2024-3-23 18:00,32,22.1,56,0,,80,16.6,,1007,,3
2024-3-23 19:00,30,21.9,62,0,,50,16.6,,1007,,3
2024-3-23 20:00,29,24.1,75,0,,60,16.6,,1008,,3
2024-3-23 21:00,28,24,79,0,,60,14.8,,1009,,3
2024-3-23 22:00,28,24,79,0,,60,11.2,,1010,,3
2024-3-23 23:00,28,24,79,0,,80,9.4,,1011,,3
2024-3-24 0:00,28,24,79,0,,60,11.2,,1011,,3
2024-3-24 1:00,27,24.1,84,0,,60,11.2,,1010,,3
2024-3-24 2:00,27,24.1,84,0,,60,11.2,,1010,,3
2024-3-24 3:00,27,24.1,84,0,,60,9.4,,1009,,3
2024-3-24 4:00,27,24.1,84,0,,40,13,,1009,,3
2024-3-24 5:00,27,24.1,84,0,,50,13,,1009,,1
2024-3-24 6:00,27,24.1,84,0,,80,9.4,,1009.7,,3
2024-3-24 7:00,26,24,89,0,,50,5.4,,1010,,3
2024-3-24 8:00,27,24.1,84,0,,30,7.6,,1010,,3
2024-3-24 9:00,29,24.1,75,0,,60,13,,1011.8,,3
2024-3-24 10:00,30,23,66,0,,30,14.8,,1012.4,,3
2024-3-24 11:00,31,23.1,63,0,,40,13,,1012.3,,3
2024-3-24 12:00,32,22.1,56,0,,30,13,,1011,,3
2024-3-24 13:00,33,23.1,56,0.2,,86,9.4,,1010,,7
2024-3-24 14:00,33,23.1,56,0.7,,80,14.8,,1009,,8
2024-3-24 15:00,34,23.1,53,0.2,,80,16.6,,1009,,7
2024-3-24 16:00,34,24,56,0,,80,18.4,,1008,,3
2024-3-24 17:00,34,24,56,0,,80,18.4,,1008,,3
2024-3-24 18:00,32,23,59,0.1,,70,18.4,,1008,,17
2024-3-24 19:00,30,23.9,70,0,,60,20.5,,1009,,3
2024-3-24 20:00,29,24.1,75,0,,60,18.4,,1010,,3
2024-3-24 21:00,29,24.1,75,0,,60,13,,1011,,3
2024-3-24 22:00,28,24,79,0,,70,11.2,,1011,,3
2024-3-24 23:00,28,24,79,0,,60,14.8,,1012,,3
2024-3-25 0:00,28,24,79,0,,60,13,,1011,,3
2024-3-25 1:00,28,24,79,0,,60,11.2,,1011,,3
2024-3-25 2:00,27,24.1,84,0,,50,11.2,,1010,,3
2024-3-25 3:00,27,24.1,84,0,,50,14.8,,1010,,3
2024-3-25 4:00,27,24.1,84,0,,50,11.2,,1009,,3
2024-3-25 5:00,27,24.1,84,0,,40,11.2,,1009,,3
2024-3-25 6:00,26,24,89,0,,40,9.4,,1009,,3
2024-3-25 7:00,26,24,89,0,,40,9.4,,1010,,3
2024-3-25 8:00,28,25,84,0,,40,9.4,,1010,,3
2024-3-25 9:00,30,23.9,70,0,,30,16.6,,1011.7,,3
2024-3-25 10:00,31,23.9,66,0,,20,14.8,,1011.9,,3
2024-3-25 11:00,32,24.1,63,0,,20,14.8,,1012.1,,3
2024-3-25 12:00,33,23.1,56,0,,50,14.8,,1011.4,,3
2024-3-25 13:00,32,23,59,0,,50,13,,1010.3,,3
2024-3-25 14:00,33,23.1,56,0,,90,14.8,,1009,,3
2024-3-25 15:00,34,23.1,53,0,,60,16.6,,1008,,3
2024-3-25 16:00,34,22.1,50,0,,80,22.3,,1007,,3
2024-3-25 17:00,33,23.1,56,0,,80,20.5,,1007,,3
2024-3-25 18:00,32,23,59,0,,70,20.5,,1007,,3
2024-3-25 19:00,30,23,66,0,,70,18.4,,1008,,3
2024-3-25 20:00,29,24.1,75,0,,60,16.6,,1009,,3
2024-3-25 21:00,29,24.1,75,0,,50,16.6,,1010,,3
2024-3-25 22:00,29,24.1,75,0,,60,14.8,,1011,,3
2024-3-25 23:00,28,24,79,0,,60,7.6,,1011,,3
2024-3-26 0:00,28,24,79,0,,60,9.4,,1011,,3
2024-3-26 1:00,28,25,84,0,,50,13,,1011,,3
2024-3-26 2:00,28,25,84,0,,50,13,,1011,,3
2024-3-26 3:00,28,25,84,0,,30,13,,1010,,3
2024-3-26 4:00,28,25,84,0,,10,9.4,,1010,,3
2024-3-26 5:00,27,24.1,84,0,,20,11.2,,1010,,3
2024-3-26 6:00,27,24.1,84,0,,40,9.4,,1010,,3
2024-3-26 7:00,27,25,89,0.2,,30,9.4,,1011.4,,7
2024-3-26 8:00,28,25,84,0.2,,40,7.6,,1011.8,,7
2024-3-26 9:00,30,25.1,75,0,,50,14.8,,1012.5,,3
2024-3-26 10:00,31,23.9,66,0,,60,18.4,,1012.9,,3
2024-3-26 11:00,32,24.1,63,0,,30,16.6,,1013.2,,2
2024-3-26 12:00,32,22.1,56,0,,40,18.4,,1012.7,,3
2024-3-26 13:00,34,23.1,53,0.2,,50,20.5,,1011.6,,17
2024-3-26 14:00,33,23.1,56,0,,50,18.4,,1010.5,,3
2024-3-26 15:00,33,23.1,56,1,,60,18.4,,1009.8,,18
2024-3-26 16:00,32,23,59,1.2,,50,20.5,,1009.1,,18
2024-3-26 17:00,33,23.1,56,0,,50,25.9,,1008,,3
2024-3-26 18:00,32,23,59,0.4,,60,24.1,,1009,,8
2024-3-26 19:00,30,23.9,70,0.3,,40,16.6,,1010,,8
2024-3-26 20:00,29,24.1,75,0,,60,16.6,,1011,,3
2024-3-26 21:00,29,24.1,75,0,,50,15,,1012,,3
2024-3-26 22:00,28,24,79,0,,50,17,,1012,,3
2024-3-26 23:00,28,24,79,0,,50,20.5,,1013,,3
2024-3-27 0:00,28,24,79,0,,50,11.2,,1012,,3
2024-3-27 1:00,27,24.1,84,0,,40,11.2,,1012,,3
2024-3-27 2:00,27,24.1,84,0,,30,11.2,,1012,,3
2024-3-27 3:00,27,24.1,84,0,,30,11,,1011,,3
2024-3-27 4:00,27,25,89,0,,10,9,,1011,,3
2024-3-27 5:00,27,25,89,0,,10,6,,1011,,3
2024-3-27 6:00,27,25,89,0,,350,6,,1011,,3
2024-3-27 7:00,27,25,89,0,,350,6,,1012,,3
2024-3-27 8:00,27,25,89,0,,350,6,,1012,,3
2024-3-27 9:00,28.1,24.5,81,0,,1,13.3,,1013.6,,3
2024-3-27 10:00,29.8,23.7,70,0.1,,32,13.7,,1014.2,,7
2024-3-27 11:00,31.2,23.3,63,0.1,,39,14.4,,1014.6,,7
2024-3-27 12:00,33,23.1,56,0,,20,16.6,,1014,,3
2024-3-27 13:00,34,22.1,50,0,,40,18.4,,1013,,3
2024-3-27 14:00,34,21.1,47,0,,50,14.8,,1012,,3
2024-3-27 15:00,35,20.9,44,0.1,,50,18.4,,1011,,7
2024-3-27 16:00,34,22.1,50,0,,30,22.3,,1010,,3
2024-3-27 17:00,32,22.1,56,0.4,,40,24.1,,1009,,17
2024-3-27 18:00,32,23,59,0.1,,50,22.3,,1010,,7
2024-3-27 19:00,30,23,66,0,,50,20.5,,1010,,3
2024-3-27 20:00,30,23,66,0,,50,20.5,,1011,,3
2024-3-27 21:00,29,24.1,75,0,,60,16.6,,1012,,3
2024-3-27 22:00,29,25,79,0,,60,13,,1013,,3
2024-3-27 23:00,29,25,79,0,,50,9.4,,1013,,3
2024-3-28 0:00,28,25,84,0,,40,11.2,,1013,,3
2024-3-28 1:00,29,25,79,0,,350,5.4,,1013,,3
2024-3-28 2:00,28,25,84,0,,30,9,,1012,,3
2024-3-28 3:00,28,25,84,0,,340,6,,1011,,3
2024-3-28 4:00,28,25,84,0,,350,6,,1011,,3
2024-3-28 5:00,28,25,84,0,,20,9,,1010,,3
2024-3-28 6:00,27,25,89,0,,40,9,,1011,,3
2024-3-28 7:00,27,25,89,0,,20,9,,1011,,3
2024-3-28 8:00,28,25,84,0,,20,11,,1011,,3
2024-3-28 9:00,30,25.1,75,0,,40,15,,1012,,3
2024-3-28 10:00,31,23.9,66,0,,50,15,,1012,,3
2024-3-28 11:00,32,24.1,63,0,,80,15,,1013,,2
2024-3-28 12:00,32,24.1,63,0,,90,19,,1012,,3
2024-3-28 13:00,32,24.1,63,0,,60,17,,1011,,3
2024-3-28 14:00,33,23.1,56,0,,80,20,,1010,,3
2024-3-28 15:00,32,23,59,0,,100,19,,1009,,2
2024-3-28 16:00,32,24.1,63,0,,100,19,,1009,,2
2024-3-28 17:00,32,23,59,0,,80,22,,1008,,1
2024-3-28 18:00,31,23.1,63,0,,100,17,,1009,,3
2024-3-28 19:00,30,23,66,0,,80,11,,1009,,3
2024-3-28 20:00,30,23.9,70,0,,80,13,,1009,,3
2024-3-28 21:00,29,24.1,75,0,,70,13,,1010,,3
2024-3-28 22:00,29,25,79,0,,80,9,,1011,,3
2024-3-28 23:00,28,25,84,0,,70,7,,1011,,3
2024-3-29 0:00,28,25,84,0,,70,7,,1011,,3
2024-3-29 1:00,28,25,84,0,,70,6,,1011,,3
2024-3-29 2:00,28,25,84,0,,60,7,,1010,,3
2024-3-29 3:00,28,25,84,0,,80,11,,1010,,3
2024-3-29 4:00,28,25,84,0,,80,13,,1010,,3
2024-3-29 5:00,28,25,84,0,,80,7,,1010,,3
2024-3-29 6:00,28,25,84,0,,70,6,,1010,,3
2024-3-29 7:00,27,25,89,0,,112,4,,1010,,3
2024-3-29 8:00,29,25,79,0,,80,11,,1011,,3
2024-3-29 9:00,30,25.1,75,0,,110,15,,1011,,3
2024-3-29 10:00,31,23.9,66,0,,90,13,,1012,,3
2024-3-29 11:00,30,25.1,75,0,,90,17,,1012,,3
2024-3-29 12:00,28,24,79,0,,100,13,,1012,,3
2024-3-29 13:00,34,23.1,53,0.1,,110,19,,1010,,7
2024-3-29 14:00,34,23.1,53,0,,80,11,,1009,,3
2024-3-29 15:00,35,22,47,0,,80,24,,1009,,2
2024-3-29 16:00,34,21.1,47,0,,130,13,,1008,,3
2024-3-29 17:00,34,21.1,47,0,,80,17,,1008,,3
2024-3-29 18:00,33,22.2,53,0,,60,17,,1008,,3
2024-3-29 19:00,31,23.1,63,0,,60,17,,1009,,3
2024-3-29 20:00,30,23.9,70,0,,80,13,,1010,,3
2024-3-29 21:00,29,25,79,0,,100,9,,1011,,3
2024-3-29 22:00,29,25,79,0,,90,9,,1012,,3
2024-3-29 23:00,29,24.1,75,0,,80,11,,1012,,3
2024-3-30 0:00,28,25,84,0,,70,9,,1012,,3
2024-3-30 1:00,28,25,84,0,,90,7,,1011,,3
2024-3-30 2:00,28,25,84,0,,70,7,,1011,,3
2024-3-30 3:00,29,24.1,75,0,,80,7,,1011,,3
2024-3-30 4:00,29,25,79,0,,80,7,,1011,,3
2024-3-30 5:00,28,25,84,0,,60,7,,1011,,3
2024-3-30 6:00,27,25,89,0,,50,7,,1011,,3
2024-3-30 7:00,28,25,84,0,,60,4,,1011,,3
2024-3-30 8:00,28,25,84,0,,60,7,,1012,,3
2024-3-30 9:00,29,25,79,0,,70,11,,1013,,3
2024-3-30 10:00,31,23.9,66,0.2,,60,13,,1013,,7
2024-3-30 11:00,33,23.1,56,0.2,,110,9,,1013,,7
2024-3-30 12:00,34,24,56,0.2,,100,9,,1013,,17
2024-3-30 13:00,33,23.9,59,2.4,,60,20,,1012,,18
2024-3-30 14:00,33,23.1,56,1.1,,70,13,,1011,,9
2024-3-30 15:00,34,23.1,53,1.7,,100,17,,1010,,18
2024-3-30 16:00,30,23.9,70,1,,40,20,,1010,,9
2024-3-30 17:00,32,23,59,0.2,,80,19,,1010,,7
2024-3-30 18:00,31,23.1,63,0.2,,100,15,,1010,,7
2024-3-30 19:00,31,23.1,63,0,,90,11,,1011,,3
2024-3-30 20:00,30,23.9,70,0,,60,17,,1011,,3
2024-3-30 21:00,29,25,79,0,,60,11,,1013,,3
2024-3-30 22:00,29,25,79,0,,40,11,,1013,,3
